date,product_id,sales,price,stock_level
2025-07-23,3,26,46.366432245693375,474
2025-07-24,3,11,32.99164579093754,246
2025-07-25,3,16,9.751787985707702,277
2025-07-26,3,5,51.28870823281784,88
2025-07-27,3,32,38.76648466883048,55
2025-07-28,3,4,28.89373876925808,252
2025-07-29,3,27,70.99381431171096,297
2025-07-30,3,13,78.10111179498077,169
2025-07-31,3,4,28.255004307795357,124
2025-08-01,3,32,9.697506484537989,483
2025-08-02,3,49,85.63150655369732,471
2025-08-03,3,47,5.946175414408815,123
2025-08-04,3,40,94.02568692253983,135
2025-08-05,3,18,64.62388802835706,99
2025-08-06,3,21,35.57543034412542,70
2025-08-07,3,4,28.41540140978994,462
2025-08-08,3,1,5.855538105125148,326
2025-08-09,3,29,27.36978461603333,111
2025-08-10,3,46,18.084188644128403,123
2025-08-11,3,38,63.15579096869884,183
2025-08-12,3,3,20.821830916411123,461
2025-08-13,3,32,55.219834565978836,101
2025-08-14,3,12,61.061060122724726,192
2025-08-15,3,19,33.31396134295688,394
2025-08-16,3,6,8.331170156778278,214
2025-08-17,3,14,8.53911865834863,372
2025-08-18,3,22,7.502996558422172,204
2025-08-19,3,13,75.2168433779719,314
2025-08-20,3,22,35.21092195735832,34
2025-08-21,3,18,80.64851766692804,243
2025-08-22,3,28,46.01461826507067,25
2025-08-23,3,19,48.034819578846566,478
2025-08-24,3,28,53.723847238409505,150
2025-08-25,3,23,72.73798835563487,445
2025-08-26,3,17,30.982772253822173,117
2025-08-27,3,9,16.550798205685055,429
2025-08-28,3,40,57.82544684318884,465
2025-08-29,3,7,36.06287420806023,309
2025-08-30,3,25,47.03667479846355,348
2025-08-31,3,28,66.459937292044,312
2025-09-01,3,9,51.94194540842071,389
2025-09-02,3,16,63.926487624580076,89
2025-09-03,3,1,56.69900020079464,85
2025-09-04,3,5,75.28065533392942,285
2025-09-05,3,4,72.0639786826039,411
2025-09-06,3,27,55.74803972181883,447
2025-09-07,3,40,69.49578698167215,277
2025-09-08,3,4,87.98816221589821,121
2025-09-09,3,17,46.06577233987601,418
2025-09-10,3,25,44.212491911135395,325
2025-09-11,3,19,77.60333398097612,84
2025-09-12,3,40,60.342614518989436,223
2025-09-13,3,48,11.745644121145911,375
2025-09-14,3,26,89.75064149065273,43
2025-09-15,3,48,7.924394712575813,150
2025-09-16,3,11,76.0976538399256,175
2025-09-17,3,6,77.08544355690972,405
2025-09-18,3,2,95.5455531017834,240
2025-09-19,3,9,10.142768798220471,301
2025-09-20,3,33,61.701401774526644,37
2025-09-21,3,24,45.64485420957003,484
2025-09-22,3,34,36.41013071165649,304
2025-09-23,3,15,13.580263228411939,342
2025-09-24,3,1,58.45214136877437,436
2025-09-25,3,23,50.508868939088295,369
2025-09-26,3,9,14.932673524347305,100
2023-01-01,4,37,63.18650317422292,124
2023-01-02,4,21,75.10554642402916,168
2023-01-03,4,25,77.89143860009658,267
2023-01-04,4,42,91.0104528849306,382
2023-01-05,4,38,43.89972047943383,347
2023-01-06,4,26,95.541913019103,99
2023-01-07,4,28,87.21579348285518,254
2023-01-08,4,46,33.16764924727421,307
2023-01-09,4,37,20.131888548198553,40
2023-01-10,4,19,46.361992632161275,326
2023-01-11,4,26,43.18037725581683,367
2023-01-12,4,40,59.69333400646441,321
2023-01-13,4,19,60.42169207113606,479
2023-01-14,4,43,76.24876351609765,237
2023-01-15,4,18,53.43954507953297,348
2023-01-16,4,19,14.958150889372726,137
2023-01-17,4,34,86.53767687754508,279
2023-01-18,4,46,34.42763540259277,279
2023-01-19,4,1,97.27325872912624,422
2023-01-20,4,29,16.196710324578163,218
2023-01-21,4,33,96.0338613620878,187
2023-01-22,4,21,13.646121653839113,315
2023-01-23,4,2,26.94843310497065,200
2023-01-24,4,5,9.425094498221451,366
2023-01-25,4,14,71.98574893070452,466
2023-01-26,4,26,85.77837997432022,458
2023-01-27,4,9,46.23675277251814,77
2023-01-28,4,8,93.20959712903083,336
2023-01-29,4,32,61.07841181678196,276
2023-01-30,4,31,64.8506778674197,279
2023-01-31,4,47,85.31482416157314,371
2023-02-01,4,5,33.1960194799247,476
2023-02-02,4,40,38.65524352612445,369
2023-02-03,4,35,91.06543232349121,396
2023-02-04,4,1,90.59153212368255,137
2023-02-05,4,28,97.76586373908273,273
2023-02-06,4,3,90.67464006195875,230
2023-02-07,4,0,17.100343423169285,251
2023-02-08,4,18,83.25380718301379,494
2023-02-09,4,25,43.93465542041144,253
2023-02-10,4,24,99.1261288148641,436
2023-02-11,4,9,49.8666916112361,402
2023-02-12,4,14,57.614427837710956,28
2023-02-13,4,21,55.32861694939586,405
2023-02-14,4,47,35.56501783653639,164
2023-02-15,4,20,12.127098444827226,238
2023-02-16,4,21,90.08686688818226,377
2023-02-17,4,35,81.25420218999724,67
2023-02-18,4,33,18.255044153168583,290
2023-02-19,4,29,78.79298577825692,54
2023-02-20,4,24,64.45543327480794,111
2023-02-21,4,44,43.86865985217412,57
2023-02-22,4,27,29.132009164078458,59
2023-02-23,4,0,86.67423443271208,90
2023-02-24,4,48,71.51788463293504,309
2023-02-25,4,44,57.035291399568,68
2023-02-26,4,3,62.90901072035409,170
2023-02-27,4,6,13.651287297807194,112
2023-02-28,4,48,50.022377286563234,343
2023-03-01,4,8,23.40152781464169,421
2023-03-02,4,35,24.79644950583841,283
2023-03-03,4,18,67.82387641725234,192
2023-03-04,4,0,91.56933442425736,426
2023-03-05,4,9,43.35687799544292,125
2023-03-06,4,35,24.736180936158085,371
2023-03-07,4,8,66.63095903748214,408
2023-03-08,4,44,87.76276940328019,454
2023-03-09,4,45,76.09028610663663,276
2023-03-10,4,41,87.53193690097578,173
2023-03-11,4,31,55.97269374602594,152
2023-03-12,4,31,76.42824321507314,446
2023-03-13,4,5,18.306133139098964,327
2023-03-14,4,47,38.08608845950319,313
2023-03-15,4,37,42.00717062574463,103
2023-03-16,4,16,53.573095893373285,259
2023-03-17,4,9,93.26225422439825,408
2023-03-18,4,49,88.05817322110656,456
2023-03-19,4,26,17.77992176747253,352
2023-03-20,4,49,21.415016928834003,436
2023-03-21,4,34,38.97585221094658,315
2023-03-22,4,20,32.620667259614024,325
2023-03-23,4,24,63.40324054984492,249
2023-03-24,4,27,90.76372453763176,68
2023-03-25,4,46,96.41769645889575,24
2023-03-26,4,14,67.09228049084652,294
2023-03-27,4,3,84.62512413310324,212
2023-03-28,4,28,54.894209021925725,246
2023-03-29,4,8,24.791059951703772,475
2023-03-30,4,26,54.845399148880354,305
2023-03-31,4,25,57.73284713657685,296
2023-04-01,4,18,75.53346860028788,82
2023-04-02,4,27,25.888884022198162,223
2023-04-03,4,16,39.98948629823951,20
2023-04-04,4,42,39.5826095753838,346
2023-04-05,4,40,96.14676159541067,234
2023-04-06,4,41,47.1747712310383,327
2023-04-07,4,49,76.73392689332391,212
2023-04-08,4,19,76.32708123057171,240
2023-04-09,4,44,30.226697556307933,401
2023-04-10,4,39,59.32762049031455,60
2023-04-11,4,38,89.95877486527156,66
2023-04-12,4,48,50.143783348410196,141
2023-04-13,4,22,94.78616319754188,429
2023-04-14,4,46,25.37353178579535,412
2023-04-15,4,31,12.045115048532919,289
2023-04-16,4,46,89.68811794875118,306
2023-04-17,4,32,85.52971380641058,314
2023-04-18,4,45,99.29603821371525,475
2023-04-19,4,4,69.54238137068047,234
2023-04-20,4,42,93.9853530333792,183
2023-04-21,4,47,83.56015738299052,301
2023-04-22,4,33,85.22050164640825,275
2023-04-23,4,39,59.06844919315549,256
2023-04-24,4,10,41.32463680208753,87
2023-04-25,4,49,93.78301689161178,144
2023-04-26,4,2,46.05113168350997,149
2023-04-27,4,32,56.18783988871856,351
2023-04-28,4,10,47.380859176892834,262
2023-04-29,4,15,58.65773982621872,484
2023-04-30,4,17,49.69798250427108,185
2023-05-01,4,29,9.556918065050208,430
2023-05-02,4,47,88.79457767073137,468
2023-05-03,4,9,47.21741279699813,429
2023-05-04,4,17,60.94964660819813,69
2023-05-05,4,37,18.222841262008767,470
2023-05-06,4,18,5.321845558350718,361
2023-05-07,4,35,28.30255889614608,263
2023-05-08,4,12,71.93567305266828,17
2023-05-09,4,45,14.423480360723467,400
2023-05-10,4,2,91.34430683671445,116
2023-05-11,4,9,25.427144088837537,180
2023-05-12,4,37,24.4363933577187,67
2023-05-13,4,0,22.243256354042074,346
2023-05-14,4,26,6.328262732279651,351
2023-05-15,4,45,78.32151950543229,439
2023-05-16,4,7,88.12828046829956,299
2023-05-17,4,45,63.34545674853889,93
2023-05-18,4,41,22.87899825958692,126
2023-05-19,4,16,32.101409709383574,209
2023-05-20,4,8,50.21303624967151,31
2023-05-21,4,5,95.66286540421358,228
2023-05-22,4,42,28.498380322685566,235
2023-05-23,4,24,74.50636087238937,414
2023-05-24,4,38,46.747581212827434,280
2023-05-25,4,48,33.295498094202074,398
2023-05-26,4,27,48.31201401710081,111
2023-05-27,4,32,11.76463816641709,154
2023-05-28,4,36,80.87530023838444,465
2023-05-29,4,8,28.11368315838188,156
2023-05-30,4,17,73.9141517033322,270
2023-05-31,4,20,11.493095287578498,288
2023-06-01,4,1,95.73436283574017,348
2023-06-02,4,42,23.336423613541367,23
2023-06-03,4,37,88.86049723967264,275
2023-06-04,4,39,81.89995491346627,296
2023-06-05,4,35,96.94669278773452,150
2023-06-06,4,49,50.399612789846216,392
2023-06-07,4,42,74.1027429153654,415
2023-06-08,4,36,40.217512418589486,302
2023-06-09,4,14,22.514982611870913,432
2023-06-10,4,27,47.09221362867764,403
2023-06-11,4,17,20.74615646190321,40
2023-06-12,4,33,98.29423916470647,180
2023-06-13,4,21,14.143416658368055,364
2023-06-14,4,10,60.97511372799894,214
2023-06-15,4,12,64.51406624913531,487
2023-06-16,4,3,56.11755657303515,491
2023-06-17,4,21,67.9076591426242,429
2023-06-18,4,6,16.03717362612964,300
2023-06-19,4,42,57.72675979950265,120
2023-06-20,4,23,32.28519425709935,77
2023-06-21,4,3,94.31672601360037,192
2023-06-22,4,27,77.39680707677394,382
2023-06-23,4,14,97.38887580517556,205
2023-06-24,4,0,8.567826625318007,135
2023-06-25,4,2,32.08765164216733,184
2023-06-26,4,13,23.565145730643156,271
2023-06-27,4,37,6.059685794623897,384
2023-06-28,4,49,28.020944373400535,421
2023-06-29,4,0,69.48371843444075,295
2023-06-30,4,37,26.953447602784014,164
2023-07-01,4,37,53.35532732084873,78
2023-07-02,4,20,89.34272092167487,117
2023-07-03,4,47,70.90700243316215,432
2023-07-04,4,28,42.48976164107304,44
2023-07-05,4,4,40.38454919665029,368
2023-07-06,4,48,48.294902330806046,53
2023-07-07,4,9,21.818936900691106,152
2023-07-08,4,27,65.23007290451886,220
2023-07-09,4,20,39.594517814937525,487
2023-07-10,4,49,85.97470817989415,495
2023-07-11,4,6,76.87250270549255,425
2023-07-12,4,2,62.99875058875521,497
2023-07-13,4,44,39.599211151704026,294
2023-07-14,4,46,24.94352400898102,456
2023-07-15,4,19,78.73442709003417,15
2023-07-16,4,18,51.20886440415322,227
2023-07-17,4,34,26.351253626848962,36
2023-07-18,4,3,23.54158842880059,236
2023-07-19,4,4,20.71308592762911,293
2023-07-20,4,0,78.83031363953152,398
2023-07-21,4,3,26.75378260352961,434
2023-07-22,4,11,55.03101503489376,65
2023-07-23,4,26,47.89690429244036,377
2023-07-24,4,41,60.06303542668697,319
2023-07-25,4,22,88.32971553526346,345
2023-07-26,4,24,87.43600205776441,114
2023-07-27,4,20,47.85222682336167,27
2023-07-28,4,23,6.459793819798714,214
2023-07-29,4,24,45.512161542858806,52
2023-07-30,4,44,62.588386055293334,98
2023-07-31,4,45,57.98765211431587,83
2023-08-01,4,31,66.87693005101951,166
2023-08-02,4,31,19.637194584942932,275
2023-08-03,4,4,66.4208343841696,143
2023-08-04,4,35,22.35190378065836,473
2023-08-05,4,45,76.29977816619115,98
2023-08-06,4,41,37.2133232599546,245
2023-08-07,4,48,72.44006617123809,141
2023-08-08,4,41,9.547231896080174,238
2023-08-09,4,38,43.746702431136775,43
2023-08-10,4,15,71.9782796150166,92
2023-08-11,4,32,26.552699051491942,426
2023-08-12,4,48,80.55226925573615,141
2023-08-13,4,20,64.92407464496853,437
2023-08-14,4,8,60.81836835423084,363
2023-08-15,4,5,38.58714114941203,213
2023-08-16,4,44,50.83288968620617,296
2023-08-17,4,34,61.74818359289605,345
2023-08-18,4,38,49.883900821914594,459
2023-08-19,4,21,71.33976577435321,451
2023-08-20,4,40,46.20120864516116,325
2023-08-21,4,4,24.215952265492884,267
2023-08-22,4,41,25.32370936609949,301
2023-08-23,4,22,5.551358040079403,463
2023-08-24,4,16,33.59098297807388,134
2023-08-25,4,11,76.14717584545936,453
2023-08-26,4,22,80.44545733957291,160
2023-08-27,4,15,24.234416499096252,368
2023-08-28,4,2,96.10917970278373,256
2023-08-29,4,29,52.72826538061204,184
2023-08-30,4,21,92.11298115675775,381
2023-08-31,4,8,72.14270177685496,366
2023-09-01,4,28,73.63117518712924,311
2023-09-02,4,46,13.079144024076758,89
2023-09-03,4,36,25.899157055208413,116
2023-09-04,4,22,5.8374091629749,309
2023-09-05,4,12,73.03212584529007,412
2023-09-06,4,31,37.721637400708445,314
2023-09-07,4,45,79.73198902725295,353
2023-09-08,4,46,37.1989408940175,67
2023-09-09,4,47,82.8367064683918,100
2023-09-10,4,22,17.416334106089735,144
2023-09-11,4,44,21.470449891963277,359
2023-09-12,4,16,37.38327126047397,178
2023-09-13,4,39,43.80630194381597,343
2023-09-14,4,20,38.126767030082945,131
2023-09-15,4,1,77.54646808970588,245
2023-09-16,4,36,14.210382299537898,408
2023-09-17,4,5,38.365616865656364,85
2023-09-18,4,43,84.53779995396864,318
2023-09-19,4,17,11.345722339906338,486
2023-09-20,4,29,94.52263322877896,32
2023-09-21,4,21,98.70010001584123,342
2023-09-22,4,32,13.413976513382607,82
2023-09-23,4,29,32.67088961429501,97
2023-09-24,4,16,40.37806327335883,112
2023-09-25,4,42,78.75718002200898,103
2023-09-26,4,31,61.61304715108971,458
2023-09-27,4,41,66.2147415467939,325
2023-09-28,4,13,76.96343316775807,275
2023-09-29,4,9,16.20800494651744,262
2023-09-30,4,46,84.15489840647493,367
2023-10-01,4,35,72.03388139711369,67
2023-10-02,4,33,59.847463893655174,440
2023-10-03,4,8,89.52485680439038,408
2023-10-04,4,41,71.52910361896167,18
2023-10-05,4,27,24.161496449947414,22
2023-10-06,4,10,45.82581120218834,416
2023-10-07,4,13,51.93407235889466,426
2023-10-08,4,38,10.245674541288537,402
2023-10-09,4,46,95.6905637692053,140
2023-10-10,4,18,17.214839775703453,231
2023-10-11,4,14,71.25882038653906,338
2023-10-12,4,27,53.091948428633614,381
2023-10-13,4,23,7.435063739020146,162
2023-10-14,4,7,92.85101020711436,390
2023-10-15,4,42,85.92449683779866,376
2023-10-16,4,8,54.80450315086438,481
2023-10-17,4,46,26.749521933247298,489
2023-10-18,4,32,16.554174614608954,80
2023-10-19,4,32,39.522285546052025,429
2023-10-20,4,18,29.2656866993786,354
2023-10-21,4,2,53.13566409559838,29
2023-10-22,4,9,96.80888313172575,90
2023-10-23,4,39,59.62058185681593,447
2023-10-24,4,46,89.5434503095593,237
2023-10-25,4,41,66.83348956209883,355
2023-10-26,4,0,50.14842002578404,28
2023-10-27,4,28,86.18771845967026,453
2023-10-28,4,49,49.77997046643476,174
2023-10-29,4,33,87.51967619848429,377
2023-10-30,4,12,32.6997931096977,396
2023-10-31,4,0,17.23724200748387,116
2023-11-01,4,33,86.25487411447914,386
2023-11-02,4,28,60.80444056030334,357
2023-11-03,4,47,89.4637778336512,223
2023-11-04,4,46,94.0935846642764,248
2023-11-05,4,12,10.094697085287672,156
2023-11-06,4,47,52.592083676592495,190
2023-11-07,4,48,40.62163216208028,439
2023-11-08,4,28,64.45654772166114,345
2023-11-09,4,38,80.39116373422074,449
2023-11-10,4,23,31.656070517565052,207
2023-11-11,4,25,57.895846515451304,494
2023-11-12,4,16,72.32921509096546,296
2023-11-13,4,6,17.770952869394733,62
2023-11-14,4,12,82.33635606537035,378
2023-11-15,4,4,62.580411986032445,249
2023-11-16,4,25,95.20605652579692,299
2023-11-17,4,48,37.25524731741586,296
2023-11-18,4,2,15.273864522033872,197
2023-11-19,4,6,53.11761409850791,404
2023-11-20,4,48,13.152023312396691,493
2023-11-21,4,38,97.10501971578064,15
2023-11-22,4,0,8.675071034433195,292
2023-11-23,4,48,76.58287060519426,272
2023-11-24,4,16,54.88472782351318,58
2023-11-25,4,42,40.01896198733743,361
2023-11-26,4,24,11.255005628322191,209
2023-11-27,4,2,64.10585779649273,69
2023-11-28,4,14,60.59593129214075,42
2023-11-29,4,28,31.683910941421978,312
2023-11-30,4,42,91.47106163397964,253
2023-12-01,4,31,33.890450697569506,181
2023-12-02,4,25,47.723914006250084,216
2023-12-03,4,15,56.65743331227229,384
2023-12-04,4,24,14.522028426747179,292
2023-12-05,4,27,93.55536332529508,487
2023-12-06,4,8,40.5809344828489,31
2023-12-07,4,0,12.674025318062643,56
2023-12-08,4,28,41.792661499156345,358
2023-12-09,4,21,62.01924197379517,498
2023-12-10,4,15,53.79700382302631,441
2023-12-11,4,40,70.98148753354103,167
2023-12-12,4,43,10.27097449645151,267
2023-12-13,4,40,32.03135797584533,152
2023-12-14,4,6,82.82690479980971,56
2023-12-15,4,13,12.58990034017928,36
2023-12-16,4,28,86.27116569611597,464
2023-12-17,4,18,13.730128747325093,36
2023-12-18,4,18,84.27315041471114,478
2023-12-19,4,1,39.274898102479035,406
2023-12-20,4,40,63.1598610094355,448
2023-12-21,4,44,19.52427598655983,154
2023-12-22,4,14,11.286028563892181,84
2023-12-23,4,2,25.514129381912834,196
2023-12-24,4,10,17.146112701326075,19
2023-12-25,4,45,34.67856027956502,130
2023-12-26,4,29,53.86640841854692,298
2023-12-27,4,39,60.9321490386759,471
2023-12-28,4,17,80.03747020107558,174
2023-12-29,4,47,67.34278985859407,391
2023-12-30,4,1,62.832040887307535,273
2023-12-31,4,31,44.11929261114859,170
2024-01-01,4,7,50.01180132121318,400
2024-01-02,4,21,44.379478792067204,427
2024-01-03,4,5,85.0057728558314,336
2024-01-04,4,11,26.850042992097986,400
2024-01-05,4,46,5.543488496486639,306
2024-01-06,4,39,66.87539023649273,127
2024-01-07,4,35,24.23390744568898,493
2024-01-08,4,14,89.56093794943189,320
2024-01-09,4,27,86.60940132213233,272
2024-01-10,4,48,12.28910033317956,93
2024-01-11,4,44,15.106898514337349,155
2024-01-12,4,17,52.0413012634333,180
2024-01-13,4,1,62.87615296308869,498
2024-01-14,4,12,31.11629206081287,343
2024-01-15,4,44,73.0957830864402,433
2024-01-16,4,14,61.51702198729279,318
2024-01-17,4,19,35.858290426112696,23
2024-01-18,4,28,7.410291364019981,158
2024-01-19,4,41,76.26427672335917,378
2024-01-20,4,28,25.401598253382858,260
2024-01-21,4,2,84.2750056289497,66
2024-01-22,4,18,44.92757470515424,356
2024-01-23,4,2,59.822357050017715,311
2024-01-24,4,13,87.93012938885518,419
2024-01-25,4,39,87.04418508739558,356
2024-01-26,4,3,40.29435964813946,417
2024-01-27,4,10,24.844444807910097,142
2024-01-28,4,30,78.6388773842165,179
2024-01-29,4,42,46.14261934220246,111
2024-01-30,4,31,23.243989388105387,485
2024-01-31,4,26,90.92040752012927,115
2024-02-01,4,29,23.819898452903303,180
2024-02-02,4,42,7.451680978166952,137
2024-02-03,4,1,6.926597507904897,259
2024-02-04,4,48,64.1199588631551,41
2024-02-05,4,8,67.85913076816539,225
2024-02-06,4,27,34.54896198041347,271
2024-02-07,4,30,35.40104397847102,339
2024-02-08,4,33,37.251921930694564,253
2024-02-09,4,14,69.61506194209348,460
2024-02-10,4,47,10.522710147548715,400
2024-02-11,4,24,93.26605350567594,294
2024-02-12,4,35,26.13949919685741,299
2024-02-13,4,7,99.96895449799877,272
2024-02-14,4,8,21.294655909782765,346
2024-02-15,4,36,78.29691344467587,342
2024-02-16,4,47,26.224191768314377,323
2024-02-17,4,44,12.680446156109127,94
2024-02-18,4,38,88.11866581331164,424
2024-02-19,4,31,86.58136962313473,338
2024-02-20,4,16,43.33918728271213,54
2024-02-21,4,34,71.72763354134055,312
2024-02-22,4,36,57.921263604972125,342
2024-02-23,4,18,86.03083079900614,474
2024-02-24,4,43,34.93031708527217,209
2024-02-25,4,28,54.74887799990359,210
2024-02-26,4,6,51.11037526443229,338
2024-02-27,4,27,38.62105349440158,177
2024-02-28,4,8,89.68823113285536,249
2024-02-29,4,27,20.75840284294087,381
2024-03-01,4,5,19.203320754466134,295
2024-03-02,4,28,59.80640585566138,199
2024-03-03,4,16,67.4619518485695,80
2024-03-04,4,15,23.488829160833692,154
2024-03-05,4,22,42.11815701418929,368
2024-03-06,4,30,94.92356508298066,495
2024-03-07,4,2,28.42865515561403,398
2024-03-08,4,20,68.49426670115244,218
2024-03-09,4,25,75.31419240127113,369
2024-03-10,4,35,47.572226449190154,387
2024-03-11,4,41,94.06496874216039,394
2024-03-12,4,36,74.9823898457851,217
2024-03-13,4,21,48.502835086785296,474
2024-03-14,4,41,59.08684416872893,231
2024-03-15,4,11,70.79827712538456,296
2024-03-16,4,41,61.25806714077573,172
2024-03-17,4,12,88.4762704634772,374
2024-03-18,4,10,38.90442291663811,81
2024-03-19,4,15,33.48914530530146,249
2024-03-20,4,7,25.31469450205011,423
2024-03-21,4,39,8.589381966136537,136
2024-03-22,4,39,9.086326616105257,496
2024-03-23,4,44,87.65524334538186,94
2024-03-24,4,1,69.4473489085612,24
2024-03-25,4,29,67.75057946646618,257
2024-03-26,4,29,63.39106779881418,491
2024-03-27,4,11,85.67581874593996,321
2024-03-28,4,9,50.62535793823461,453
2024-03-29,4,43,87.68902871303852,292
2024-03-30,4,10,39.14727748731272,11
2024-03-31,4,14,93.0372129122136,83
2024-04-01,4,15,71.3724131077178,73
2024-04-02,4,16,29.43182792232059,270
2024-04-03,4,25,58.58806756041939,356
2024-04-04,4,1,55.63790334138428,333
2024-04-05,4,49,18.100388064381725,248
2024-04-06,4,11,61.16807604630834,406
2024-04-07,4,25,34.904634253111006,346
2024-04-08,4,22,9.97313284691223,350
2024-04-09,4,17,95.12233498212366,288
2024-04-10,4,31,65.94158506110733,362
2024-04-11,4,48,88.30729852773047,443
2024-04-12,4,37,69.22532047625904,389
2024-04-13,4,46,38.91345075331073,472
2024-04-14,4,2,53.70536687123708,471
2024-04-15,4,37,69.19594223298182,210
2024-04-16,4,2,96.22397089413657,302
2024-04-17,4,29,29.098598616561166,295
2024-04-18,4,0,88.12282056929118,230
2024-04-19,4,29,92.7873915029556,416
2024-04-20,4,44,68.68947389260087,171
2024-04-21,4,31,93.4703296031271,457
2024-04-22,4,27,42.79846581035001,192
2024-04-23,4,20,95.53653672384206,464
2024-04-24,4,45,71.76437333076761,382
2024-04-25,4,12,8.990547904787132,274
2024-04-26,4,26,91.15291902281001,141
2024-04-27,4,35,51.0249168581533,331
2024-04-28,4,6,48.73106355389412,129
2024-04-29,4,21,58.81432756806526,389
2024-04-30,4,9,19.191531943266654,228
2024-05-01,4,38,49.57077461390287,426
2024-05-02,4,14,83.95708558818585,169
2024-05-03,4,14,6.470833618063957,309
2024-05-04,4,3,30.927130230815273,118
2024-05-05,4,31,5.233185712165201,247
2024-05-06,4,22,44.49257436923559,302
2024-05-07,4,5,74.1899734969048,484
2024-05-08,4,23,80.88332376588971,485
2024-05-09,4,19,94.79302730706563,76
2024-05-10,4,36,62.80793823222472,325
2024-05-11,4,19,29.18955233202507,196
2024-05-12,4,11,92.7940551679864,45
2024-05-13,4,32,78.65499661863574,58
2024-05-14,4,27,59.57070588529873,265
2024-05-15,4,7,71.08582049329891,444
2024-05-16,4,0,92.81005372570577,116
2024-05-17,4,36,72.67743270492755,17
2024-05-18,4,21,39.99557822054973,245
2024-05-19,4,5,72.73767921746419,187
2024-05-20,4,20,8.826425459861849,251
2024-05-21,4,31,41.70947837390522,50
2024-05-22,4,34,43.60068802533003,366
2024-05-23,4,14,20.849632269979296,254
2024-05-24,4,4,7.193120652418167,122
2024-05-25,4,45,17.671217480585568,374
2024-05-26,4,49,67.18904210072023,265
2024-05-27,4,47,81.21743755455032,175
2024-05-28,4,5,98.87933180906255,351
2024-05-29,4,24,37.904532795306956,87
2024-05-30,4,45,61.941026114804664,216
2024-05-31,4,39,94.02877184743659,320
2024-06-01,4,28,20.8689692271245,375
2024-06-02,4,6,73.17633070256055,205
2024-06-03,4,39,76.7229796491705,411
2024-06-04,4,12,13.452675907587146,330
2024-06-05,4,37,86.81869159239118,73
2024-06-06,4,17,82.24497947553017,149
2024-06-07,4,1,8.173285624856273,383
2024-06-08,4,7,13.653019413604891,434
2024-06-09,4,10,9.66705491972597,51
2024-06-10,4,32,36.80063552093941,382
2024-06-11,4,37,53.38245411459299,453
2024-06-12,4,47,55.57303415568974,315
2024-06-13,4,26,30.42834217809705,218
2024-06-14,4,19,91.60170422322605,476
2024-06-15,4,11,39.984965037831756,429
2024-06-16,4,42,9.327264816708489,313
2024-06-17,4,30,33.5215755964317,464
2024-06-18,4,26,55.45539514169477,82
2024-06-19,4,31,43.78107314588204,401
2024-06-20,4,9,31.01503931442962,162
2024-06-21,4,2,17.475708727610154,144
2024-06-22,4,44,82.82062750914183,371
2024-06-23,4,26,99.63379800179823,273
2024-06-24,4,34,36.306502684768795,225
2024-06-25,4,30,41.25399919677737,218
2024-06-26,4,14,63.71356484431092,213
2024-06-27,4,15,73.25194009987642,119
2024-06-28,4,12,42.24280580634117,40
2024-06-29,4,48,90.96830411327245,21
2024-06-30,4,34,58.200378976747245,136
2024-07-01,4,10,47.78705725856344,322
2024-07-02,4,20,66.43391155019098,203
2024-07-03,4,10,95.51636558367146,149
2024-07-04,4,29,80.48246797006202,36
2024-07-05,4,47,8.801247400836813,55
2024-07-06,4,34,36.56944152029617,144
2024-07-07,4,21,49.70174507036616,326
2024-07-08,4,37,34.879169359865,451
2024-07-09,4,30,71.51781827889337,67
2024-07-10,4,13,83.4955692369452,22
2024-07-11,4,23,74.4777840426008,446
2024-07-12,4,49,98.98666224868614,109
2024-07-13,4,48,30.892026549837766,458
2024-07-14,4,31,88.12400202732005,58
2024-07-15,4,35,77.82915319157618,300
2024-07-16,4,31,39.40698196802388,103
2024-07-17,4,14,74.74183164741203,104
2024-07-18,4,42,14.88721585973346,154
2024-07-19,4,34,79.98668082235247,81
2024-07-20,4,2,55.57140724577475,460
2024-07-21,4,15,32.76756640737905,388
2024-07-22,4,4,67.29884366949712,19
2024-07-23,4,20,65.95389987786885,171
2024-07-24,4,9,24.90119115836197,223
2024-07-25,4,18,7.887754407094983,13
2024-07-26,4,24,46.194145755659015,233
2024-07-27,4,3,59.10362758772001,390
2024-07-28,4,28,88.27750144520685,38
2024-07-29,4,18,93.18059558652146,311
2024-07-30,4,42,55.236495724892805,212
2024-07-31,4,1,76.61133095801176,439
2024-08-01,4,9,46.73381087115971,86
2024-08-02,4,42,75.87780487442484,68
2024-08-03,4,24,24.456144869220857,454
2024-08-04,4,19,40.251149806335484,205
2024-08-05,4,47,65.25165988729341,331
2024-08-06,4,18,6.7250067326724885,427
2024-08-07,4,22,73.63382448220062,116
2024-08-08,4,23,84.37587262047585,351
2024-08-09,4,10,42.918457803925385,398
2024-08-10,4,45,47.55452963183061,18
2024-08-11,4,33,85.87181016057045,29
2024-08-12,4,27,78.68719035597317,158
2024-08-13,4,4,32.374201458170624,392
2024-08-14,4,4,35.7777301233462,26
2024-08-15,4,20,69.49343207710668,21
2024-08-16,4,11,58.503818782575316,485
2024-08-17,4,49,20.41180925416721,91
2024-08-18,4,3,34.44334137677081,76
2024-08-19,4,48,90.49841130347214,142
2024-08-20,4,41,70.37657148861503,453
2024-08-21,4,19,98.66756018012435,62
2024-08-22,4,37,77.86619034817309,445
